# TALYS total OMP: n + ar40
# KD03 global (localomp n)
# l.s = 1.0
# Columns:  E(MeV)  r(fm)  Re(U)(MeV)  Im(U)(MeV)
    5.00000  11.77000   -5.16281291e-04   -3.47885918e-05
    5.00000  12.03750   -3.46742390e-04   -2.14757347e-05
    5.00000  12.30500   -2.32876555e-04   -1.32745784e-05
    5.00000  12.57250   -1.56400894e-04   -8.21664069e-06
    5.00000  12.84000   -1.05039688e-04   -5.09341733e-06
    5.00000  13.10750   -7.05444932e-05   -3.16231979e-06
    5.00000  13.37500   -4.73774272e-05   -1.96663178e-06
    5.00000  13.64250   -3.18182953e-05   -1.22519079e-06
    5.00000  13.91000   -2.13688581e-05   -7.64691819e-07
    5.00000  14.17750   -1.43510933e-05   -4.78200167e-07
    5.00000  14.44500   -9.63797621e-06   -2.99648428e-07
    5.00000  14.71250   -6.47270429e-06   -1.88160241e-07
    5.00000  14.98000   -4.34695541e-06   -1.18410512e-07
    5.00000  15.24750   -2.91932595e-06   -7.46843388e-08
    5.00000  15.51500   -1.96055181e-06   -4.72140089e-08
    5.00000  15.78250   -1.31666636e-06   -2.99182169e-08
    5.00000  16.05000   -8.84240031e-07   -1.90039478e-08
    5.00000  16.31750   -5.93833003e-07   -1.21005050e-08
    5.00000  16.58500   -3.98802336e-07   -7.72377580e-09
    5.00000  16.85250   -2.67824666e-07   -4.94219384e-09
    5.00000  17.12000   -1.79863752e-07   -3.17009134e-09
    5.00000  17.38750   -1.20790688e-07   -2.03835849e-09
    5.00000  17.65500   -8.11194815e-08   -1.31380667e-09
    5.00000  17.92250   -5.44773084e-08   -8.48798257e-10
    5.00000  18.19000   -3.65852553e-08   -5.49644972e-10
    5.00000  18.45750   -2.45694508e-08   -3.56727275e-10
    5.00000  18.72500   -1.64999757e-08   -2.32027327e-10
    5.00000  18.99250   -1.10808932e-08   -1.51236349e-10
    5.00000  19.26000   -7.44152042e-09   -9.87758321e-11
    5.00000  19.52750   -4.99746962e-09   -6.46380793e-11
    5.00000  19.79500   -3.35612975e-09   -4.23769558e-11
    5.00000  20.06250   -2.25385650e-09   -2.78312889e-11
    5.00000  20.33000   -1.51360476e-09   -1.83088083e-11
    5.00000  20.59750   -1.01648636e-09   -1.20634070e-11
    5.00000   0.00000    0.00000000e+00    0.00000000e+00
    6.00000   0.27015   -4.96292040e+01   -5.61764914e-01
    6.00000   0.54030   -4.95782440e+01   -5.68645529e-01
    6.00000   0.81045   -4.94412030e+01   -5.80526191e-01
    6.00000   1.08060   -4.92227050e+01   -6.00417905e-01
    6.00000   1.35075   -4.88954550e+01   -6.33495160e-01
    6.00000   1.62090   -4.84151270e+01   -6.88240340e-01
    6.00000   1.89105   -4.77198610e+01   -7.78329250e-01
    6.00000   2.16120   -4.67282700e+01   -9.25328600e-01
    6.00000   2.43135   -4.53407890e+01   -1.16201876e+00
    6.00000   2.70150   -4.34465800e+01   -1.53507268e+00
    6.00000   2.97165   -4.09399040e+01   -2.10320040e+00
    6.00000   3.24180   -3.77461250e+01   -2.92181504e+00
    6.00000   3.51195   -3.38582000e+01   -4.00099606e+00
    6.00000   3.78210   -2.93803510e+01   -5.23322853e+00
    6.00000   4.05225   -2.45521240e+01   -6.33519824e+00
    6.00000   4.32240   -1.97189020e+01   -6.91261299e+00
    6.00000   4.59255   -1.52384560e+01   -6.69813213e+00
    6.00000   4.86270   -1.13759720e+01   -5.76845136e+00
    6.00000   5.13285   -8.25073880e+00   -4.48106270e+00
    6.00000   5.40300   -5.84938440e+00   -3.21023373e+00
    6.00000   5.67315   -4.07647410e+00   -2.16932365e+00
    6.00000   5.94330   -2.80573470e+00   -1.40900877e+00
    6.00000   6.21345   -1.91412400e+00   -8.91951579e-01
    6.00000   6.48360   -1.29782325e+00   -5.55571278e-01
    6.00000   6.75375   -8.76220600e-01   -3.42617998e-01
    6.00000   7.02390   -5.89863170e-01   -2.10023464e-01
    6.00000   7.29405   -3.96304070e-01   -1.28289046e-01
    6.00000   7.56420   -2.65903050e-01   -7.82048343e-02
    6.00000   7.83435   -1.78246104e-01   -4.76232493e-02
    6.00000   8.10450   -1.19412335e-01   -2.89868937e-02
    6.00000   8.37465   -7.99633080e-02   -1.76419046e-02
    6.00000   8.64480   -5.35311800e-02   -1.07388610e-02
    6.00000   8.91495   -3.58290996e-02   -6.53905822e-03
    6.00000   9.18510   -2.39775873e-02   -3.98352435e-03
    6.00000   9.45525   -1.60446241e-02   -2.42805934e-03
    6.00000   9.72540   -1.07355955e-02   -1.48090261e-03
    6.00000   9.99555   -7.18285550e-03   -9.03862468e-04
    6.00000  10.26570   -4.80566683e-03   -5.52101487e-04
    6.00000  10.53585   -3.21511723e-03   -3.37527655e-04
