# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: 1 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 1 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
  18.00000   2   20.353560    1.273456e+00   -4.949962e-11
  18.00000   2   20.621370    1.256917e+00   -3.292282e-11
  18.00000   2   20.889180    1.240803e+00   -2.191451e-11
  19.00000   1    0.267810   -4.553539e+01   -1.629545e+00
  19.00000   1    0.535620   -4.538527e+01   -1.635805e+00
  19.00000   1    0.803430   -4.527910e+01   -1.644158e+00
  19.00000   1    1.071240   -4.515068e+01   -1.658033e+00
  19.00000   1    1.339050   -4.496872e+01   -1.681763e+00
  19.00000   1    1.606860   -4.469826e+01   -1.722325e+00
  19.00000   1    1.874670   -4.429031e+01   -1.791121e+00
  19.00000   1    2.142480   -4.367347e+01   -1.906480e+00
  19.00000   1    2.410290   -4.274555e+01   -2.096844e+00
  19.00000   1    2.678100   -4.136949e+01   -2.403622e+00
  19.00000   1    2.945910   -3.938461e+01   -2.880366e+00
  19.00000   1    3.213720   -3.664750e+01   -3.580419e+00
  19.00000   1    3.481530   -3.310351e+01   -4.520874e+00
  19.00000   1    3.749340   -2.885611e+01   -5.617509e+00
  19.00000   1    4.017150   -2.418076e+01   -6.624648e+00
  19.00000   1    4.284960   -1.945941e+01   -7.175710e+00
  19.00000   1    4.552770   -1.506725e+01   -6.989108e+00
  19.00000   1    4.820580   -1.127271e+01   -6.091551e+00
  19.00000   1    5.088390   -8.195353e+00   -4.801130e+00
  19.00000   1    5.356200   -5.824500e+00   -3.489685e+00
  19.00000   1    5.624010   -4.069166e+00   -2.390009e+00
  19.00000   1    5.891820   -2.807500e+00   -1.571429e+00
  19.00000   1    6.159630   -1.919880e+00   -1.006053e+00
  19.00000   1    6.427440   -1.304787e+00   -6.333810e-01
  19.00000   1    6.695250   -8.829979e-01   -3.947001e-01
  19.00000   1    6.963060   -5.958369e-01   -2.444854e-01
  19.00000   1    7.230870   -4.012854e-01   -1.509303e-01
  19.00000   1    7.498680   -2.699096e-01   -9.301737e-02
  19.00000   1    7.766490   -1.813897e-01   -5.728948e-02
  19.00000   1    8.034300   -1.218329e-01   -3.528605e-02
  19.00000   1    8.302110   -8.180130e-02   -2.174414e-02
  19.00000   1    8.569920   -5.491067e-02   -1.340989e-02
  19.00000   1    8.837730   -3.685465e-02   -8.278431e-03
  19.00000   1    9.105540   -2.473385e-02   -5.116643e-03
  19.00000   1    9.373350   -1.659860e-02   -3.166633e-03
  19.00000   1    9.641160   -1.113889e-02   -1.962634e-03
  19.00000   1    9.908970   -7.474979e-03   -1.218313e-03
  19.00000   1   10.176780   -5.016256e-03   -7.575341e-04
  19.00000   1   10.444590   -3.366305e-03   -4.718596e-04
  19.00000   1   10.712400   -2.259087e-03   -2.944643e-04
  19.00000   1   10.980210   -1.516067e-03   -1.841204e-04
  19.00000   1   11.248020   -1.017444e-03   -1.153607e-04
  19.00000   1   11.515830   -6.828243e-04   -7.243304e-05
  19.00000   1   11.783640   -4.582617e-04   -4.557960e-05
  19.00000   1   12.051450   -3.075559e-04   -2.874675e-05
  19.00000   1   12.319260   -2.064145e-04   -1.817258e-05
  19.00000   1   12.587070   -1.385356e-04   -1.151531e-05
  19.00000   1   12.854880   -9.297955e-05   -7.314469e-06
  19.00000   1   13.122690   -6.240479e-05   -4.657463e-06
  19.00000   1   13.390500   -4.188441e-05   -2.972916e-06
  19.00000   1   13.658310   -2.811194e-05   -1.902320e-06
  19.00000   1   13.926120   -1.886829e-05   -1.220251e-06
  19.00000   1   14.193930   -1.266419e-05   -7.846389e-07
  19.00000   1   14.461740   -8.500127e-06   -5.057457e-07
  19.00000   1   14.729550   -5.705268e-06   -3.267514e-07
  19.00000   1   14.997360   -3.829386e-06   -2.115937e-07
  19.00000   1   15.265170   -2.570304e-06   -1.373286e-07
  19.00000   1   15.532980   -1.725210e-06   -8.932265e-08
  19.00000   1   15.800790   -1.157981e-06   -5.821989e-08
  19.00000   1   16.068600   -7.772536e-07   -3.802369e-08
  19.00000   1   16.336410   -5.217057e-07   -2.488126e-08
  19.00000   1   16.604220   -3.501789e-07   -1.631122e-08
  19.00000   1   16.872030   -2.350476e-07   -1.071165e-08
  19.00000   1   17.139840   -1.577695e-07   -7.045974e-09
  19.00000   1   17.407650   -1.058989e-07   -4.641947e-09
  19.00000   1   17.675460   -7.108217e-08   -3.062620e-09
  19.00000   1   17.943270   -4.771239e-08   -2.023394e-09
  19.00000   1   18.211080   -3.202599e-08   -1.338515e-09
  19.00000   1   18.478890   -2.149685e-08   -8.865106e-10
  19.00000   1   18.746700   -1.442939e-08   -5.877958e-10
  19.00000   1   19.014510   -9.685495e-09   -3.901362e-10
  19.00000   1   19.282320   -6.501243e-09   -2.591911e-10
  19.00000   1   19.550130   -4.363868e-09   -1.723483e-10
  19.00000   1   19.817940   -2.929189e-09   -1.146957e-10
  19.00000   1   20.085750   -1.966182e-09   -7.638585e-11
  19.00000   1   20.353560   -1.319777e-09   -5.090708e-11
  19.00000   1   20.621370   -8.858863e-10   -3.394834e-11
  19.00000   1   20.889180   -5.946423e-10   -2.265225e-11
  19.00000   2    0.267810   -4.346959e+01   -1.647157e+00
  19.00000   2    0.535620   -4.333985e+01   -1.655358e+00
  19.00000   2    0.803430   -4.327104e+01   -1.667237e+00
  19.00000   2    1.071240   -4.319380e+01   -1.686942e+00
  19.00000   2    1.339050   -4.307291e+01   -1.720167e+00
  19.00000   2    1.606860   -4.286781e+01   -1.776102e+00
  19.00000   2    1.874670   -4.252174e+01   -1.869655e+00
  19.00000   2    2.142480   -4.195265e+01   -2.024572e+00
  19.00000   2    2.410290   -4.104450e+01   -2.277363e+00
  19.00000   2    2.678100   -3.964345e+01   -2.680727e+00
  19.00000   2    2.945910   -3.757104e+01   -3.302220e+00
  19.00000   2    3.213720   -3.466933e+01   -4.208415e+00
  19.00000   2    3.481530   -3.087935e+01   -5.419489e+00
  19.00000   2    3.749340   -2.631774e+01   -6.828005e+00
  19.00000   2    4.017150   -2.129379e+01   -8.124706e+00
  19.00000   2    4.284960   -1.623858e+01   -8.850277e+00
  19.00000   2    4.552770   -1.156729e+01   -8.651986e+00
  19.00000   2    4.820580   -7.542207e+00   -7.560944e+00
  19.00000   2    5.088390   -4.301931e+00   -5.971665e+00
  19.00000   2    5.356200   -1.840642e+00   -4.347754e+00
  19.00000   2    5.624010   -5.925498e-02   -2.981596e+00
  19.00000   2    5.891820    1.177839e+00   -1.962315e+00
  19.00000   2    6.159630    2.004603e+00   -1.257145e+00
  19.00000   2    6.427440    2.534924e+00   -7.917705e-01
  19.00000   2    6.695250    2.857615e+00   -4.934721e-01
  19.00000   2    6.963060    3.038293e+00   -3.056398e-01
  19.00000   2    7.230870    3.123749e+00   -1.886262e-01
  19.00000   2    7.498680    3.146556e+00   -1.161898e-01
  19.00000   2    7.766490    3.129003e+00   -7.151006e-02
  19.00000   2    8.034300    3.086149e+00   -4.400403e-02
  19.00000   2    8.302110    3.028056e+00   -2.708537e-02
  19.00000   2    8.569920    2.961378e+00   -1.668105e-02
  19.00000   2    8.837730    2.890467e+00   -1.028136e-02
  19.00000   2    9.105540    2.818131e+00   -6.342870e-03
  19.00000   2    9.373350    2.746147e+00   -3.917299e-03
  19.00000   2    9.641160    2.675608e+00   -2.422161e-03
  19.00000   2    9.908970    2.607158e+00   -1.499615e-03
  19.00000   2   10.176780    2.541147e+00   -9.297375e-04
  19.00000   2   10.444590    2.477738e+00   -5.772800e-04
  19.00000   2   10.712400    2.416970e+00   -3.590039e-04
  19.00000   2   10.980210    2.358810e+00   -2.236344e-04
  19.00000   2   11.248020    2.303179e+00   -1.395545e-04
  19.00000   2   11.515830    2.249974e+00   -8.724764e-05
  19.00000   2   11.783640    2.199079e+00   -5.465182e-05
  19.00000   2   12.051450    2.150372e+00   -3.430297e-05
  19.00000   2   12.319260    2.103733e+00   -2.157583e-05
  19.00000   2   12.587070    2.059046e+00   -1.360010e-05
  19.00000   2   12.854880    2.016198e+00   -8.591761e-06
  19.00000   2   13.122690    1.975084e+00   -5.440147e-06
  19.00000   2   13.390500    1.935605e+00   -3.452602e-06
  19.00000   2   13.658310    1.897667e+00   -2.196364e-06
  19.00000   2   13.926120    1.861183e+00   -1.400535e-06
  19.00000   2   14.193930    1.826073e+00   -8.952009e-07
  19.00000   2   14.461740    1.792261e+00   -5.735669e-07
  19.00000   2   14.729550    1.759678e+00   -3.683664e-07
  19.00000   2   14.997360    1.728257e+00   -2.371365e-07
  19.00000   2   15.265170    1.697938e+00   -1.530119e-07
  19.00000   2   15.532980    1.668664e+00   -9.895584e-08
  19.00000   2   15.800790    1.640383e+00   -6.413934e-08
  19.00000   2   16.068600    1.613043e+00   -4.166275e-08
  19.00000   2   16.336410    1.586600e+00   -2.711952e-08
  19.00000   2   16.604220    1.561010e+00   -1.768863e-08
  19.00000   2   16.872030    1.536232e+00   -1.155979e-08
  19.00000   2   17.139840    1.512229e+00   -7.568553e-09
  19.00000   2   17.407650    1.488964e+00   -4.964151e-09
  19.00000   2   17.675460    1.466404e+00   -3.261429e-09
  19.00000   2   17.943270    1.444517e+00   -2.146163e-09
  19.00000   2   18.211080    1.423274e+00   -1.414393e-09
  19.00000   2   18.478890    1.402647e+00   -9.334515e-10
  19.00000   2   18.746700    1.382609e+00   -6.168643e-10
  19.00000   2   19.014510    1.363136e+00   -4.081564e-10
  19.00000   2   19.282320    1.344203e+00   -2.703751e-10
  19.00000   2   19.550130    1.325790e+00   -1.792980e-10
  19.00000   2   19.817940    1.307874e+00   -1.190199e-10
  19.00000   2   20.085750    1.290435e+00   -7.908015e-11
  19.00000   2   20.353560    1.273456e+00   -5.258829e-11
  19.00000   2   20.621370    1.256917e+00   -3.499902e-11
  19.00000   2   20.889180    1.240803e+00   -2.330995e-11
  20.00000   1    0.267810   -4.519506e+01   -1.726819e+00
  20.00000   1    0.535620   -4.504582e+01   -1.732898e+00
  20.00000   1    0.803430   -4.494047e+01   -1.740820e+00
  20.00000   1    1.071240   -4.481317e+01   -1.753996e+00
  20.00000   1    1.339050   -4.463284e+01   -1.776640e+00
  20.00000   1    1.606860   -4.436477e+01   -1.815538e+00
  20.00000   1    1.874670   -4.396036e+01   -1.881802e+00
  20.00000   1    2.142480   -4.334874e+01   -1.993337e+00
  20.00000   1    2.410290   -4.242847e+01   -2.177989e+00
  20.00000   1    2.678100   -4.106341e+01   -2.476381e+00
  20.00000   1    2.945910   -3.909392e+01   -2.941133e+00
  20.00000   1    3.213720   -3.637750e+01   -3.624726e+00
  20.00000   1    3.481530   -3.285983e+01   -4.543997e+00
  20.00000   1    3.749340   -2.864363e+01   -5.616022e+00
  20.00000   1    4.017150   -2.400250e+01   -6.598813e+00
  20.00000   1    4.284960   -1.931572e+01   -7.131306e+00
  20.00000   1    4.552770   -1.495580e+01   -6.936395e+00
  20.00000   1    4.820580   -1.118919e+01   -6.041103e+00
  20.00000   1    5.088390   -8.134542e+00   -4.759732e+00
  20.00000   1    5.356200   -5.781228e+00   -3.459323e+00
  20.00000   1    5.624010   -4.038903e+00   -2.369456e+00
  20.00000   1    5.891820   -2.786602e+00   -1.558275e+00
  20.00000   1    6.159630   -1.905578e+00   -9.979584e-01
  20.00000   1    6.427440   -1.295061e+00   -6.285393e-01
  20.00000   1    6.695250   -8.764120e-01   -3.918675e-01
  20.00000   1    6.963060   -5.913906e-01   -2.428596e-01
  20.00000   1    7.230870   -3.982895e-01   -1.500147e-01
  20.00000   1    7.498680   -2.678937e-01   -9.251261e-02
  20.00000   1    7.766490   -1.800344e-01   -5.701847e-02
  20.00000   1    8.034300   -1.209223e-01   -3.514572e-02
  20.00000   1    8.302110   -8.118976e-02   -2.167535e-02
  20.00000   1    8.569920   -5.450006e-02   -1.337921e-02
  20.00000   1    8.837730   -3.657899e-02   -8.267265e-03
  20.00000   1    9.105540   -2.454881e-02   -5.114884e-03
  20.00000   1    9.373350   -1.647440e-02   -3.168940e-03
  20.00000   1    9.641160   -1.105553e-02   -1.966304e-03
  20.00000   1    9.908970   -7.419027e-03   -1.222065e-03
  20.00000   1   10.176780   -4.978702e-03   -7.608362e-04
  20.00000   1   10.444590   -3.341101e-03   -4.745524e-04
  20.00000   1   10.712400   -2.242170e-03   -2.965614e-04
  20.00000   1   10.980210   -1.504713e-03   -1.857040e-04
  20.00000   1   11.248020   -1.009823e-03   -1.165307e-04
  20.00000   1   11.515830   -6.777095e-04   -7.328339e-05
  20.00000   1   11.783640   -4.548288e-04   -4.618992e-05
  20.00000   1   12.051450   -3.052518e-04   -2.918045e-05
  20.00000   1   12.319260   -2.048679e-04   -1.847831e-05
  20.00000   1   12.587070   -1.374976e-04   -1.172941e-05
  20.00000   1   12.854880   -9.228282e-05   -7.463576e-06
  20.00000   1   13.122690   -6.193713e-05   -4.760832e-06
  20.00000   1   13.390500   -4.157052e-05   -3.044296e-06
  20.00000   1   13.658310   -2.790125e-05   -1.951447e-06
  20.00000   1   13.926120   -1.872687e-05   -1.253963e-06
  20.00000   1   14.193930   -1.256927e-05   -8.077165e-07
  20.00000   1   14.461740   -8.436414e-06   -5.215088e-07
  20.00000   1   14.729550   -5.662502e-06   -3.374979e-07
  20.00000   1   14.997360   -3.800681e-06   -2.189079e-07
  20.00000   1   15.265170   -2.551036e-06   -1.422994e-07
  20.00000   1   15.532980   -1.712277e-06   -9.269651e-08
  20.00000   1   15.800790   -1.149300e-06   -6.050720e-08
  20.00000   1   16.068600   -7.714266e-07   -3.957279e-08
  20.00000   1   16.336410   -5.177945e-07   -2.592945e-08
  20.00000   1   16.604220   -3.475536e-07   -1.701989e-08
  20.00000   1   16.872030   -2.332854e-07   -1.119043e-08
  20.00000   1   17.139840   -1.565866e-07   -7.369234e-09
  20.00000   1   17.407650   -1.051049e-07   -4.860076e-09
  20.00000   1   17.675460   -7.054922e-08   -3.209733e-09
  20.00000   1   17.943270   -4.735465e-08   -2.122565e-09
  20.00000   1   18.211080   -3.178586e-08   -1.405340e-09
  20.00000   1   18.478890   -2.133567e-08   -9.315226e-10
  20.00000   1   18.746700   -1.432120e-08   -6.181048e-10
  20.00000   1   19.014510   -9.612871e-09   -4.105387e-10
  20.00000   1   19.282320   -6.452494e-09   -2.729213e-10
  20.00000   1   19.550130   -4.331146e-09   -1.815860e-10
  20.00000   1   19.817940   -2.907225e-09   -1.209094e-10
  20.00000   1   20.085750   -1.951439e-09   -8.056468e-11
  20.00000   1   20.353560   -1.309881e-09   -5.371690e-11
  20.00000   1   20.621370   -8.792434e-10   -3.583734e-11
  20.00000   1   20.889180   -5.901833e-10   -2.392201e-11
  20.00000   2    0.267810   -4.307533e+01   -1.756319e+00
  20.00000   2    0.535620   -4.294657e+01   -1.764305e+00
  20.00000   2    0.803430   -4.287873e+01   -1.775714e+00
  20.00000   2    1.071240   -4.280281e+01   -1.794662e+00
  20.00000   2    1.339050   -4.268384e+01   -1.826715e+00
  20.00000   2    1.606860   -4.248158e+01   -1.880857e+00
  20.00000   2    1.874670   -4.213969e+01   -1.971681e+00
  20.00000   2    2.142480   -4.157677e+01   -2.122481e+00
  20.00000   2    2.410290   -4.067759e+01   -2.369127e+00
  20.00000   2    2.678100   -3.928941e+01   -2.763478e+00
  20.00000   2    2.945910   -3.723492e+01   -3.372093e+00
  20.00000   2    3.213720   -3.435722e+01   -4.260631e+00
  20.00000   2    3.481530   -3.059769e+01   -5.449013e+00
  20.00000   2    3.749340   -2.607213e+01   -6.831181e+00
  20.00000   2    4.017150   -2.108771e+01   -8.101760e+00
  20.00000   2    4.284960   -1.607242e+01   -8.807218e+00
  20.00000   2    4.552770   -1.143837e+01   -8.599520e+00
  20.00000   2    4.820580   -7.445574e+00   -7.510150e+00
  20.00000   2    5.088390   -4.231560e+00   -5.929733e+00
  20.00000   2    5.356200   -1.790558e+00   -4.316901e+00
  20.00000   2    5.624010   -2.422255e-02   -2.960680e+00
  20.00000   2    5.891820    1.202034e+00   -1.948927e+00
  20.00000   2    6.159630    2.021163e+00   -1.248914e+00
  20.00000   2    6.427440    2.546187e+00   -7.868577e-01
  20.00000   2    6.695250    2.865242e+00   -4.906075e-01
  20.00000   2    6.963060    3.043443e+00   -3.040037e-01
  20.00000   2    7.230870    3.127219e+00   -1.877111e-01
  20.00000   2    7.498680    3.148891e+00   -1.156901e-01
  20.00000   2    7.766490    3.130573e+00   -7.124559e-02
  20.00000   2    8.034300    3.087204e+00   -4.387006e-02
  20.00000   2    8.302110    3.028764e+00   -2.702210e-02
  20.00000   2    8.569920    2.961853e+00   -1.665485e-02
  20.00000   2    8.837730    2.890786e+00   -1.027368e-02
  20.00000   2    9.105540    2.818346e+00   -6.343762e-03
  20.00000   2    9.373350    2.746291e+00   -3.921578e-03
  20.00000   2    9.641160    2.675705e+00   -2.427272e-03
  20.00000   2    9.908970    2.607223e+00   -1.504410e-03
  20.00000   2   10.176780    2.541191e+00   -9.337859e-04
  20.00000   2   10.444590    2.477767e+00   -5.805027e-04
  20.00000   2   10.712400    2.416990e+00   -3.614746e-04
  20.00000   2   10.980210    2.358823e+00   -2.254800e-04
  20.00000   2   11.248020    2.303188e+00   -1.409074e-04
  20.00000   2   11.515830    2.249980e+00   -8.822509e-05
  20.00000   2   11.783640    2.199083e+00   -5.535015e-05
  20.00000   2   12.051450    2.150375e+00   -3.479742e-05
  20.00000   2   12.319260    2.103735e+00   -2.192338e-05
  20.00000   2   12.587070    2.059047e+00   -1.384292e-05
  20.00000   2   12.854880    2.016199e+00   -8.760548e-06
  20.00000   2   13.122690    1.975085e+00   -5.556974e-06
  20.00000   2   13.390500    1.935605e+00   -3.533170e-06
  20.00000   2   13.658310    1.897667e+00   -2.251753e-06
  20.00000   2   13.926120    1.861183e+00   -1.438511e-06
  20.00000   2   14.193930    1.826073e+00   -9.211770e-07
  20.00000   2   14.461740    1.792262e+00   -5.912984e-07
  20.00000   2   14.729550    1.759678e+00   -3.804482e-07
  20.00000   2   14.997360    1.728257e+00   -2.453558e-07
  20.00000   2   15.265170    1.697938e+00   -1.585956e-07
  20.00000   2   15.532980    1.668664e+00   -1.027445e-07
  20.00000   2   15.800790    1.640383e+00   -6.670711e-08
  20.00000   2   16.068600    1.613043e+00   -4.340138e-08
  20.00000   2   16.336410    1.586600e+00   -2.829571e-08
  20.00000   2   16.604220    1.561010e+00   -1.848371e-08
  20.00000   2   16.872030    1.536232e+00   -1.209688e-08
  20.00000   2   17.139840    1.512229e+00   -7.931135e-09
  20.00000   2   17.407650    1.488964e+00   -5.208790e-09
  20.00000   2   17.675460    1.466404e+00   -3.426407e-09
  20.00000   2   17.943270    1.444517e+00   -2.257369e-09
  20.00000   2   18.211080    1.423274e+00   -1.489324e-09
  20.00000   2   18.478890    1.402647e+00   -9.839212e-10
  20.00000   2   18.746700    1.382609e+00   -6.508470e-10
  20.00000   2   19.014510    1.363136e+00   -4.310312e-10
  20.00000   2   19.282320    1.344203e+00   -2.857687e-10
  20.00000   2   19.550130    1.325790e+00   -1.896547e-10
  20.00000   2   19.817940    1.307874e+00   -1.259862e-10
  20.00000   2   20.085750    1.290435e+00   -8.376506e-11
